ID,CityCode,CityName,Country,StateID,AirportName,IsRail,Source,Region1,Region2,Region3,Region4,Region5,Latitude,Longitude,ValidFrom,ValidTo
201,ASP,Alice Springs,471,777,Alice Springs Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.80669975,133.9019928,NULL,NULL
202,AIV,Aliceville,692,820,Aliceville Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,33.106499,-88.1978,NULL,NULL
203,AII,Alisabieh,517,NULL,Alisabieh,0,NULL,NULL,NULL,NULL,NULL,NULL,11.14688889,42.72,NULL,NULL
204,ALZ,Alitak,692,819,NULL,0,NULL,888,890,897,908,915,56.8995018,-154.2480011,NULL,NULL
205,AJO,Aljouf,705,NULL,Aljouf,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,AXO,Alkhalaf Trvl Ruh Saudi A,652,NULL,Alkhalaf Trvl Ruh Saudi A,0,NULL,889,891,903,911,916,NULL,NULL,NULL,NULL
207,IXD,Allahabad,564,NULL,Bamrauli Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,25.44009972,81.73390198,NULL,NULL
208,AET,Allakaket,692,819,NULL,0,NULL,888,890,897,908,915,66.55180359,-152.621994,NULL,NULL
209,ADY,Alldays,707,NULL,Alldays,0,NULL,NULL,NULL,NULL,NULL,NULL,-22.67900085,29.05550003,NULL,NULL
210,ABE,Allentown,692,858,Lehigh Valley Intl Arpt,0,NULL,888,890,897,908,915,40.65209961,-75.44080353,NULL,NULL
211,AIA,Alliance,692,849,Alliance Municipal,0,NULL,888,890,897,908,915,42.05319977,-102.8040009,NULL,NULL
212,ANR,Antwerp,478,NULL,Antwerp Brussels North,0,NULL,NULL,NULL,NULL,NULL,NULL,51.18939972,4.460279942,NULL,NULL
213,LLU,Alluitsup Paa,543,NULL,Alluitsup Paa Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,60.46445,-45.56917,NULL,NULL
214,YTF,Alma,496,781,Alma Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,48.50889969,-71.64189911,NULL,NULL
215,AMN,Alma,692,842,Gratiot Community Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,43.32210159,-84.68800354,NULL,NULL
216,ALA,Almaty,584,NULL,Almaty Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,43.35210037,77.04049683,NULL,NULL
217,QYL,Almelo,625,NULL,Almelo Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,AMJ,Almenara,489,752,Cirilo Queiroz,0,NULL,NULL,NULL,NULL,NULL,NULL,-16.18389,-40.66722,NULL,NULL
219,LEI,Almeria,527,NULL,Almeria Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.84389877,-2.370100021,NULL,NULL
220,IXV,Along,564,NULL,Along Airport,0,NULL,889,893,901,911,919,28.1753006,94.80200195,NULL,NULL
221,ARD,Alor,560,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-8.132340431,124.5970001,NULL,NULL
222,AOR,Alor Setar,617,NULL,Sultan Abdul Halim Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,6.189670086,100.3980026,NULL,NULL
223,GUR,Alotau,635,NULL,Gurney Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-10.3114996,150.3339996,NULL,NULL
224,AWE,Alowe,535,NULL,Alowe,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.545,9.444,NULL,NULL
225,APN,Alpena,692,842,Phelps Collins Arpt,0,NULL,888,890,897,908,915,45.0780983,-83.56030273,NULL,NULL
226,ABH,Alpha,471,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.646099,146.584,NULL,NULL
227,ALE,Alpine,692,864,Casparis Municipal Arpt,0,NULL,888,890,897,908,915,30.38419914,-103.6839981,NULL,NULL
228,LNH,Alpurrurulam,471,777,Lake Nash Airport,0,NULL,889,893,905,913,919,-20.9807,137.9178,NULL,NULL
229,AYD,Alroy Downs,471,777,Alroy Downs Airport,0,NULL,889,893,905,913,919,-19.29080009,136.0789948,NULL,NULL
230,ALF,Alta,626,NULL,Elvebakken Arpt,0,NULL,889,891,898,909,916,69.97609711,23.37170029,NULL,NULL
231,AFL,Alta Floresta,489,846,Oswaldo Marques Dias Arpt,0,NULL,889,892,900,910,918,-9.866389275,-56.10499954,NULL,NULL
232,YAE,Alta Lake,496,NULL,Alta Lake,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
233,LTI,Altai,606,NULL,Altai,0,NULL,NULL,NULL,NULL,NULL,NULL,46.37639999,96.22109985,NULL,NULL
234,APF,Naples,692,829,Naples Municipal,0,NULL,888,890,897,908,915,26.15259933,-81.77529907,NULL,NULL
235,ATM,Altamira,489,858,Altamira Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.253910065,-52.25400162,NULL,NULL
236,AAT,Altay,506,NULL,Altay Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,47.74988556,88.0858078,NULL,NULL
237,AOC,Altenburg,516,NULL,Altenburg Nobitz Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,50.98194504,12.50638866,NULL,NULL
238,ACH,Altenrhein,501,NULL,Altenrhein Arpt,0,NULL,889,891,898,909,916,47.48500061,9.560770035,NULL,NULL
239,SWM,Alto Boa Vista,489,846,Suia-Missu Airport,0,NULL,889,892,900,910,918,-11.67169952,-51.43470001,NULL,NULL
240,AME,Alto Molocue,618,NULL,Alto Molocue,0,NULL,NULL,NULL,NULL,NULL,NULL,-15.61027778,37.68138889,NULL,NULL
241,WAP,Alto Palena,504,NULL,Alto Palena,0,NULL,NULL,NULL,NULL,NULL,NULL,-43.61190033,-71.80609894,NULL,NULL
242,APY,Alto Parnav?ba,489,839,Alto Parnav?ba Airport,0,NULL,889,892,900,910,918,-9.083610535,-45.95055771,NULL,NULL
243,ARR,Alto Rio Senguerr,468,NULL,NULL,0,NULL,889,892,900,910,918,-45.013599,-70.812202,NULL,NULL
244,ALN,Alton,692,834,NULL,0,NULL,888,890,897,908,915,38.89030075,-90.04599762,NULL,NULL
245,AWN,Alton Downs,471,737,NULL,0,NULL,889,893,905,913,919,-26.5333004,139.2669983,NULL,NULL
246,AOO,Altoona,692,858,Blair Cty Arpt,0,NULL,888,890,897,908,915,40.29639816,-78.31999969,NULL,NULL
247,LTS,Altus,692,856,Altus Airforce Base,0,NULL,888,890,897,908,915,34.667099,-99.26670074,NULL,NULL
248,ALU,Alula,665,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,11.9582,50.748,NULL,NULL
249,XJA,Alvdal,626,NULL,Alvdal Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
250,AVR,Alverca,643,NULL,Alverca Aprt,0,NULL,NULL,NULL,NULL,NULL,NULL,38.883301,-9.0301,NULL,NULL
251,XXA,Alvesta,656,NULL,Alvesta Railway Service,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
252,RHT,Alxa Right Banner,506,NULL,Alxa Right Banner Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.225,101.546,NULL,NULL
253,XZY,Alzey,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254,AMC,Am Timan,674,NULL,Am Timan,0,NULL,NULL,NULL,NULL,NULL,NULL,11.0340004,20.27400017,NULL,NULL
255,AMF,Ama,635,NULL,Ama,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.101111111,141.67,NULL,NULL
256,AHI,Amahai,560,NULL,Amahai Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.34800005,128.9259949,NULL,NULL
257,AXJ,Amakusa,573,NULL,Amakusa Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,32.482498,130.158997,NULL,NULL
258,AFP,Amalfi,569,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
259,AFI,Amalfi,507,NULL,Amalfi,0,NULL,889,892,900,910,918,6.91667,-75.0667,NULL,NULL
260,ASJ,Amami O Shima,573,NULL,Amami O Shima Arpt,0,NULL,889,893,901,911,919,28.43059921,129.7129974,NULL,NULL
261,AMU,Amanab,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.586,141.2143333,NULL,NULL
262,AMA,Amarillo,692,864,Amarillo Rick Husband Intl Arpt,0,NULL,888,890,897,908,915,35.219398,-101.706001,NULL,NULL
263,MZH,Amasya,684,NULL,Merzifon Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,40.829399,35.521999,NULL,NULL
264,AMT,Amata,471,737,Amata Airport,0,NULL,889,893,905,913,919,-26.10829926,131.2070007,NULL,NULL
265,AZB,Amazon Bay,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-10.29916667,149.3383333,NULL,NULL
266,IVA,Ambanja,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-13.484816,48.632702,NULL,NULL
267,ATF,Ambato,522,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.212069988,-78.57460022,NULL,NULL
268,AHY,Ambatolahy,601,NULL,Ambatolahy,0,NULL,NULL,NULL,NULL,NULL,NULL,-20.01583333,45.535,NULL,NULL
269,AMY,Ambatomainty,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-17.68666667,45.62388889,NULL,NULL
270,WAM,Ambatondrazaka,601,NULL,NULL,0,NULL,889,891,902,912,916,-17.795378,48.442583,NULL,NULL
271,AMB,Ambilobe,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-13.18840027,48.98799896,NULL,NULL
272,ABL,Ambler,692,819,Ambler Arpt,0,NULL,888,890,897,908,915,67.1063,-157.856989,NULL,NULL
273,AMG,Amboin,635,NULL,Amboin,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
274,XAM,Amboise,534,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
275,AMQ,Ambon,560,NULL,Pattimura Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.710259914,128.0890045,NULL,NULL
276,ASV,Amboseli,574,NULL,Amboseli Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-2.645050049,37.25310135,NULL,NULL
277,AZZ,Ambriz,466,NULL,Ambriz,0,NULL,NULL,NULL,NULL,NULL,NULL,-7.86221981,13.11610031,NULL,NULL
278,AUJ,Ambunti,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.215666667,142.8231667,NULL,NULL
279,AHT,Amchitka,692,819,NULL,0,NULL,888,890,897,908,915,51.37777778,179.2591667,NULL,NULL
280,AMV,Amderma,650,NULL,Amderma,0,NULL,NULL,NULL,NULL,NULL,NULL,69.76329803,61.5564003,NULL,NULL
281,RCN,American River,471,737,American River Airport,0,NULL,889,893,905,913,919,-35.7574,137.7759,NULL,NULL
282,QWJ,Americana,489,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283,QYM,Amersfoort,625,NULL,Amersfoort Railway Service,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
284,AHH,Amery,692,870,Amery Municipal Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,45.28110123,-92.37539673,NULL,NULL
285,AMW,Ames,692,832,Ames Minicipal Arpt,0,NULL,888,890,897,908,915,41.992001,-93.621803,NULL,NULL
286,AEM,Amgu,650,NULL,Amgu Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,45.84126,137.673568,NULL,NULL
287,XZK,Amherst,496,NULL,Amherst Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,QAM,Amiens,534,NULL,NULL,0,NULL,889,891,898,909,916,49.8731,2.3869,NULL,NULL
289,AYZ,Amityville,692,854,Zahn's Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,40.71,-73.4,NULL,NULL
290,AMM,Amman,572,NULL,Queen Alia Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,31.72260094,35.99319839,NULL,NULL
291,AMX,Ammaroo,471,777,Ammaroo Airport,0,NULL,889,893,905,913,919,-21.73830032,135.2420044,NULL,NULL
292,QUW,Ammassivik,543,NULL,Ammassivik Heliport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
293,AOS,Amook Bay,692,819,Amook Bay Sea Plane Base,0,NULL,888,890,897,908,915,57.4715004,-153.8150024,NULL,NULL
294,YEY,Amos,496,781,Amos Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,48.563903,-78.249702,NULL,NULL
295,AMP,Ampanihy,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-24.6996994,44.73419952,NULL,NULL
296,AFK,Ampara,589,NULL,Kondavattavan Tank Arpt,0,NULL,889,893,901,911,922,7.284,81.644,NULL,NULL
297,ADP,Ampara,589,NULL,Ampara,0,NULL,NULL,NULL,NULL,NULL,NULL,7.33776,81.62594,NULL,NULL
298,ATQ,Amritsar,564,NULL,Raja Sansi Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,31.70960045,74.79730225,NULL,NULL
299,AMS,Amsterdam,625,NULL,Schiphol Arpt,0,NULL,889,891,898,909,916,52.308601,4.76389,NULL,NULL
300,AAA,Anaa,634,NULL,Anaa Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-17.3526001,-145.5099945,NULL,NULL
301,AAO,Anaco,697,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9.430225372,-64.47072601,NULL,NULL
302,NDV,Anacostia,692,NULL,Usn Heliport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303,DYR,Anadyr,650,NULL,Anadyr Arpt,0,NULL,888,890,897,908,915,64.734902,177.740997,NULL,NULL
304,YAA,Anahim Lake,496,770,Anahim Lake Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,52.45249939,-125.3030014,NULL,NULL
305,AKP,Anaktuvuk Pass,692,819,NULL,0,NULL,888,890,897,908,915,68.13359833,-151.7429962,NULL,NULL
306,HVA,Analalava,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.62969971,47.76380157,NULL,NULL
307,AAQ,Anapa,650,NULL,Anapa Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,45.0021019,37.34730148,NULL,NULL
308,APS,Anapolis,489,750,Anapolis Arpt,0,NULL,889,892,900,910,918,-16.36230087,-48.92710114,NULL,NULL
309,ANC,Anchorage,692,819,Anchorage Ted Stevens Intl Arpt,0,NULL,888,890,897,908,915,61.17440033,-149.9960022,NULL,NULL
310,AOI,Ancona,569,NULL,Falconara Arpt,0,NULL,889,891,898,909,916,43.616299,13.3623,NULL,NULL
311,OTS,Ancortes,692,869,Ancortes Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,48.499,-122.662003,NULL,NULL
312,ZUD,Ancud,504,NULL,NULL,0,NULL,889,892,900,910,918,-41.904251,-73.796571,NULL,NULL
313,ANS,Andahuaylas,633,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-13.70639992,-73.35040283,NULL,NULL
314,ADC,Andakombe,635,NULL,Andakombe,0,NULL,NULL,NULL,NULL,NULL,NULL,-7.137222222,145.7447222,NULL,NULL
315,XGI,Andalsnes,626,NULL,Andalsnes Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,ADO,Andamooka,471,737,Andamooka Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-30.438299,137.136993,NULL,NULL
317,ZWA,Andapa,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.65170002,49.62060165,NULL,NULL
318,ANX,Andenes,626,NULL,Andenes Arpt,0,NULL,889,891,898,909,916,69.29250336,16.14419937,NULL,NULL
319,AID,Anderson,692,835,Anderson Municipal Arpt,0,NULL,888,890,897,908,915,40.10860062,-85.61299896,NULL,NULL
320,AND,Anderson,692,861,Anderson Arpt,0,NULL,888,890,897,908,915,34.49459839,-82.70939636,NULL,NULL
321,ADN,Andes,507,NULL,Andes,0,NULL,889,892,900,910,918,5.66667,-75.8833,NULL,NULL
322,AZN,Andizhan,694,NULL,Andizhan Airport,0,NULL,889,893,901,911,919,40.72769928,72.29399872,NULL,NULL
323,ALV,Andorra La Vella,458,NULL,Andorra La Vella Hlpt,0,NULL,NULL,NULL,NULL,NULL,NULL,42.511174,1.533551,NULL,NULL
324,ADV,Andover,536,NULL,Andover,0,NULL,889,891,898,909,916,11.4023,26.1186,NULL,NULL
325,ADR,Andrews,692,861,Robert F Swinnie Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,33.4516983,-79.52619934,NULL,NULL
326,ASD,Andros Town,490,NULL,Andros Town Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,24.69790077,-77.79560089,NULL,NULL
327,ANL,Andulo,466,NULL,Andulo,0,NULL,NULL,NULL,NULL,NULL,NULL,-11.47229958,16.71089935,NULL,NULL
328,NGD,Anegada,698,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,18.72719955,-64.32969666,NULL,NULL
329,AUY,Aneityum,701,NULL,Anatom Island,0,NULL,NULL,NULL,NULL,NULL,NULL,-20.24920082,169.7709961,NULL,NULL
330,ANA,Angama,574,NULL,Angama Mara Airport,0,NULL,888,890,897,908,915,-1.27156,34.955513,NULL,NULL
331,AXX,Angel Fire,692,852,Angel Fire Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.42200089,-105.2900009,NULL,NULL
332,AGH,Angelholm,656,NULL,Angelholm Helsingborg Arpt,0,NULL,889,891,898,909,916,56.29610062,12.84710026,NULL,NULL
333,ANE,Angers,534,NULL,Marce Arpt,0,NULL,889,891,898,909,916,47.560299,-0.312222,NULL,NULL
334,AGD,Anggi,560,NULL,Anggi,0,NULL,889,894,901,911,919,-1.3858,133.8737,NULL,NULL
335,VLY,Anglesey,536,NULL,Anglesey Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,53.24810028,-4.535339832,NULL,NULL
336,YAX,Angling Lake,496,779,Wapekeka Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,53.8492012,-89.57939911,NULL,NULL
337,ANO,Angoche,618,NULL,Angoche,0,NULL,NULL,NULL,NULL,NULL,NULL,-16.18186951,39.94521713,NULL,NULL
338,ANQ,Angola,692,835,Tri State Steuben County Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,41.639702,-85.083504,NULL,NULL
339,AGN,Angoon,692,819,Angoon Seaplane base,0,NULL,888,890,897,908,915,57.503601,-134.585007,NULL,NULL
340,AGG,Angoram,635,NULL,Angoram,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.055833333,144.0738889,NULL,NULL
341,ANG,Angouleme,534,NULL,Brie Champniers,0,NULL,889,891,898,909,916,45.72919846,0.221456006,NULL,NULL
342,AKG,Anguganak,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.560504,142.217307,NULL,NULL
343,AXA,Anguilla,462,NULL,Clayton J Lloyd International,0,NULL,NULL,NULL,NULL,NULL,NULL,18.2048,-63.055099,NULL,NULL
344,RFK,Anguilla,692,NULL,Rollang Field,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,ANZ,Angus Downs Station,471,777,Angus Downs Airport,0,NULL,889,893,905,913,919,-25.0325,132.2748,NULL,NULL
346,ANI,Aniak,692,819,Aniak Arpt,0,NULL,888,890,897,908,915,61.58160019,-159.5429993,NULL,NULL
347,AIB,Anita Bay,692,819,Anita Bay Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,AWD,Aniwa,701,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-19.2346,169.6009,NULL,NULL
349,AJN,Anjouan,578,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-12.13169956,44.43030167,NULL,NULL
350,AKA,Ankang,506,NULL,Wulipu Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,32.708099,108.931,NULL,NULL
351,ANK,Ankara,684,NULL,Etimesgut Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.94979858,32.68859863,NULL,NULL
352,JVA,Ankavandra,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-18.80501,45.273467,NULL,NULL
353,WAK,Ankazoabo,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-22.29644235,44.5315361,NULL,NULL
354,QKQ,Anklam,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,NKO,Ankokoambo,601,NULL,Ankokoambo,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,WOR,Ankorefo,601,NULL,Ankorefo,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,ARB,Ann Arbor,692,842,Ann Arbor Municipal,0,NULL,888,890,897,908,915,42.22299957,-83.74559784,NULL,NULL
358,VBA,Ann MM,605,NULL,Ann Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,19.769199,94.0261,NULL,NULL
359,AAE,Annaba,521,NULL,Les Salines Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.822201,7.809174,NULL,NULL
360,NAI,Annai,553,NULL,Annai,0,NULL,NULL,NULL,NULL,NULL,NULL,3.959439993,-59.12419891,NULL,NULL
361,AOB,Annanberg,635,NULL,Annanberg,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.904166667,144.6358333,NULL,NULL
362,ANP,Annapolis,692,840,Lee Annapolis Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,38.942902,-76.568398,NULL,NULL
363,NCY,Annecy,534,NULL,Annecy Meythet Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,45.9308333,6.1063889,NULL,NULL
364,QNJ,Annemasse,534,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,46.19200134,6.268390179,NULL,NULL
365,ANN,Annette Island,692,819,Annette Island Arpt,0,NULL,888,890,897,908,915,55.04240036,-131.5720062,NULL,NULL
366,ANB,Anniston,692,820,Anniston Municipal Arpt,0,NULL,888,890,897,908,915,33.58819962,-85.85810089,NULL,NULL
367,NBN,Annobon,547,NULL,Annobon Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.410277,5.621944,NULL,NULL
368,AQG,Anqing,506,NULL,Anqing Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,30.582199,117.050003,NULL,NULL
369,XNS,Ansan,581,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,QOB,Ansbach,516,NULL,Ansbach Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,AOG,Anshan,506,NULL,Anshan Air base,0,NULL,NULL,NULL,NULL,NULL,NULL,41.105301,122.853996,NULL,NULL
372,AVA,Anshun,506,NULL,Huang Guo Sho Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,26.26055556,105.8733333,NULL,NULL
373,ATA,Anta,633,NULL,German Arias Graziani Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-9.347439766,-77.5983963,NULL,NULL
374,ANM,Antalaha,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.99940014,50.32020187,NULL,NULL
375,AYT,Antalya,684,NULL,Antalya Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,36.898701,30.800501,NULL,NULL
376,TNR,Antananarivo,601,NULL,Ivato Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-18.7968998,47.47880173,NULL,NULL
377,ANY,Anthony,692,836,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,37.158501,-98.079597,NULL,NULL
378,AYL,Anthony Lagoon,471,777,Anthony Lagoon Airport,0,NULL,889,893,905,913,919,-18.01807903,135.5350685,NULL,NULL
379,XAT,Antibes,534,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,ANU,Antigua,461,NULL,V C Bird Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,17.1367,-61.792702,NULL,NULL
381,EUQ,Antique,636,NULL,Evelio Javier,0,NULL,NULL,NULL,NULL,NULL,NULL,10.76599979,121.9329987,NULL,NULL
382,ATE,Antlers,692,856,NULL,0,NULL,888,890,897,908,915,34.19260025,-95.64990234,NULL,NULL
383,ANF,Antofagasta,504,NULL,Cerro Moreno Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.44449997,-70.44509888,NULL,NULL
384,WAQ,Antsalova,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-18.701273,44.614921,NULL,NULL
385,ATJ,Antsirabe,601,NULL,Antsirabe,0,NULL,NULL,NULL,NULL,NULL,NULL,-19.83922148,47.06371307,NULL,NULL
386,DIE,Antsiranana,601,NULL,Arrachart Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-12.34939957,49.29169846,NULL,NULL
387,WAI,Antsohihy,601,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.8987999,47.9939003,NULL,NULL
388,ANH,Anuha Island Resort,653,NULL,Anuha Island Resort,0,NULL,NULL,NULL,NULL,NULL,NULL,-9.001388889,160.225,NULL,NULL
389,ACJ,Anuradhapura,589,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,8.30148983,80.42790222,NULL,NULL
390,ANV,Anvik,692,819,NULL,0,NULL,888,890,897,908,915,62.646702,-160.190994,NULL,NULL
391,AYN,Anyang,506,NULL,Anyang Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,36.1339,114.344002,NULL,NULL
392,AOJ,Aomori,573,NULL,Aomori Arpt,0,NULL,889,893,901,911,919,40.73469925,140.6909943,NULL,NULL
393,AOT,Aosta,569,NULL,Corrado Gex Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,45.738499,7.36872,NULL,NULL
394,AAF,Apalachicola,692,829,Apalachicola Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,29.72750092,-85.02749634,NULL,NULL
395,AAS,Apalapsili,560,NULL,Apalapsili,0,NULL,889,894,901,911,919,-3.8832,139.3108,NULL,NULL
396,APO,Apartado,507,NULL,Carepa A R Betancourt Arpt,0,NULL,889,892,900,910,918,7.81196,-76.7164,NULL,NULL
397,APK,Apataki,634,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-15.5736,-146.414993,NULL,NULL
398,AZG,Apatzingan,616,NULL,Apatzingan Arpt,0,NULL,889,892,899,908,917,19.093399,-102.393997,NULL,NULL
399,QYP,Apeldoorn,625,NULL,Apeldoorn Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,APW,Apia,703,NULL,Apia Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-13.82999992,-172.0079956,NULL,NULL
401,API,Apiay,507,NULL,Apiay,0,NULL,889,892,900,910,918,4.07607,-73.5627,NULL,NULL
402,APB,Apolo,487,NULL,Apolo,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.73560047,-68.41190338,NULL,NULL
403,ZAP,Appenzell,501,NULL,Appenzell Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,ATW,Appleton,692,870,Appleton International Arpt,0,NULL,888,890,897,908,915,44.2580986,-88.51909637,NULL,NULL
